Rank,Stop Name,Category,Responsible Party,SR Number,Complaint Description,Status,Created Date,Close Date,Age Days,Age Years,Duplicate After Closed,Year
12,Bluebonnet Station (SB),Missing Shelter,CapMetro,SR23001184,Request shelter installation at Bluebonnet Station (SB),Closed,2025-12-29,2025-12-29,0,0.0,No,2025
12,Bluebonnet Station (SB),Missing Shelter,CapMetro,SR23001183,Transit stop Bluebonnet Station (SB) needs shelter for rider protection,Open,2026-01-03,,99,0.27123287671232876,Yes,2026
12,Bluebonnet Station (SB),Missing Shelter,CapMetro,SR23001192,Transit stop Bluebonnet Station (SB) needs shelter for rider protection,Open,2026-01-14,,88,0.2410958904109589,Yes,2026
12,Bluebonnet Station (SB),Missing Shelter,CapMetro,SR23001166,Transit stop Bluebonnet Station (SB) needs weather shelter,Open,2026-01-20,,82,0.22465753424657534,Yes,2026
12,Bluebonnet Station (SB),Missing Shelter,CapMetro,SR23001198,No weather protection at Bluebonnet Station (SB) transit stop,Open,2026-02-09,,62,0.16986301369863013,Yes,2026
12,Bluebonnet Station (SB),Missing Shelter,CapMetro,SR23001199,No shelter at Bluebonnet Station (SB) transit stop,Open,2026-03-28,,15,0.0410958904109589,Yes,2026
12,Bluebonnet Station (SB),Other,TBD,SR23001204,Riders have nowhere to sit at Bluebonnet Station (SB),Open,2023-07-07,,1010,2.767123287671233,No,2023
12,Bluebonnet Station (SB),Other,TBD,SR23001147,Riders have nowhere to sit at Bluebonnet Station (SB),Open,2024-10-05,,554,1.5178082191780822,No,2024
12,Bluebonnet Station (SB),Other,TBD,SR23001214,Riders have nowhere to sit at Bluebonnet Station (SB),Closed,2025-07-29,2025-07-29,0,0.0,No,2025
12,Bluebonnet Station (SB),Other,TBD,SR23001174,Riders have nowhere to sit at Bluebonnet Station (SB),Closed,2026-02-23,2026-02-23,0,0.0,No,2026
12,Bluebonnet Station (SB),Safety (Lighting),City of Austin,SR23001187,Transit stop Bluebonnet Station (SB) needs better lighting,Closed,2024-03-25,2024-03-25,0,0.0,No,2024
12,Bluebonnet Station (SB),Safety (Lighting),City of Austin,SR23001197,Transit stop Bluebonnet Station (SB) needs better lighting,Open,2024-07-09,,642,1.7589041095890412,Yes,2024
12,Bluebonnet Station (SB),Safety (Lighting),City of Austin,SR23001213,Transit stop Bluebonnet Station (SB) needs better lighting,Closed,2024-09-04,2024-09-04,0,0.0,No,2024
12,Bluebonnet Station (SB),Safety (Lighting),City of Austin,SR23001208,Transit stop Bluebonnet Station (SB) needs better lighting,Open,2024-09-27,,562,1.5397260273972602,Yes,2024
12,Bluebonnet Station (SB),Safety (Lighting),City of Austin,SR23001167,Transit stop Bluebonnet Station (SB) needs better lighting,Open,2025-02-02,,434,1.189041095890411,Yes,2025
12,Bluebonnet Station (SB),Safety (Lighting),City of Austin,SR23001169,Transit stop Bluebonnet Station (SB) needs better lighting,Open,2025-08-12,,243,0.6657534246575343,Yes,2025
12,Bluebonnet Station (SB),Safety (Lighting),City of Austin,SR23001172,Safety concerns at Bluebonnet Station (SB) bus stop after dark,Open,2025-08-21,,234,0.6410958904109589,Yes,2025
12,Bluebonnet Station (SB),Safety (Lighting),City of Austin,SR23001149,Safety concerns at Bluebonnet Station (SB) bus stop after dark,Open,2026-02-27,,44,0.12054794520547946,Yes,2026
12,Bluebonnet Station (SB),Safety Concerns,City of Austin / CapMetro,SR23001217,Feeling unsafe waiting at Bluebonnet Station (SB),Open,2023-04-23,,1085,2.9726027397260273,No,2023
12,Bluebonnet Station (SB),Safety Concerns,City of Austin / CapMetro,SR23001159,Request safety improvements at Bluebonnet Station (SB) stop,Open,2024-11-07,,521,1.4273972602739726,No,2024
12,Bluebonnet Station (SB),Weather Exposure,CapMetro,SR23001156,Riders getting wet at Bluebonnet Station (SB) during rain,Open,2023-01-28,,1170,3.2054794520547945,No,2023
12,Bluebonnet Station (SB),Weather Exposure,CapMetro,SR23001177,Riders getting wet at Bluebonnet Station (SB) during rain,Open,2023-08-26,,960,2.6301369863013697,No,2023
12,Bluebonnet Station (SB),Weather Exposure,CapMetro,SR23001168,Bus stop Bluebonnet Station (SB) exposed to extreme heat/sun,Open,2023-09-14,,941,2.578082191780822,No,2023
12,Bluebonnet Station (SB),Weather Exposure,CapMetro,SR23001173,Bus stop Bluebonnet Station (SB) exposed to extreme heat/sun,Open,2024-01-08,,825,2.26027397260274,No,2024
12,Bluebonnet Station (SB),Weather Exposure,CapMetro,SR23001209,Riders getting wet at Bluebonnet Station (SB) during rain,Open,2024-03-07,,766,2.0986301369863014,No,2024
12,Bluebonnet Station (SB),Weather Exposure,CapMetro,SR23001218,Riders getting wet at Bluebonnet Station (SB) during rain,Closed,2024-03-17,2024-03-17,0,0.0,No,2024
12,Bluebonnet Station (SB),Weather Exposure,CapMetro,SR23001219,Bus stop Bluebonnet Station (SB) exposed to extreme heat/sun,Open,2024-08-09,,611,1.673972602739726,Yes,2024
12,Bluebonnet Station (SB),Weather Exposure,CapMetro,SR23001190,Riders getting wet at Bluebonnet Station (SB) during rain,Open,2025-02-24,,412,1.1287671232876713,Yes,2025
12,Bluebonnet Station (SB),Weather Exposure,CapMetro,SR23001191,Bus stop Bluebonnet Station (SB) exposed to extreme heat/sun,Closed,2025-05-23,2025-05-23,0,0.0,No,2025
2,Guadalupe/16th Street,Missing Benches,CapMetro,SR23000175,Missing seating at Guadalupe/16th Street transit stop,Open,2023-01-18,,1180,3.232876712328767,No,2023
2,Guadalupe/16th Street,Missing Benches,CapMetro,SR23000193,Missing seating at Guadalupe/16th Street transit stop,Open,2023-03-01,,1138,3.117808219178082,No,2023
2,Guadalupe/16th Street,Missing Benches,CapMetro,SR23000223,No benches at Guadalupe/16th Street bus stop,Closed,2023-05-31,2023-05-31,0,0.0,No,2023
2,Guadalupe/16th Street,Missing Benches,CapMetro,SR23000187,No benches at Guadalupe/16th Street bus stop,Open,2023-07-05,,1012,2.7726027397260276,Yes,2023
2,Guadalupe/16th Street,Missing Benches,CapMetro,SR23000184,No benches at Guadalupe/16th Street bus stop,Closed,2023-10-10,2023-10-10,0,0.0,No,2023
2,Guadalupe/16th Street,Missing Benches,CapMetro,SR23000220,Missing seating at Guadalupe/16th Street transit stop,Open,2023-11-14,,880,2.410958904109589,Yes,2023
2,Guadalupe/16th Street,Missing Benches,CapMetro,SR23000256,Request bench installation at Guadalupe/16th Street,Closed,2023-12-13,2023-12-13,0,0.0,No,2023
2,Guadalupe/16th Street,Missing Benches,CapMetro,SR23000147,Request bench installation at Guadalupe/16th Street,Open,2024-01-17,,816,2.2356164383561645,Yes,2024
2,Guadalupe/16th Street,Missing Benches,CapMetro,SR23000217,Missing seating at Guadalupe/16th Street transit stop,Open,2024-03-03,,770,2.1095890410958904,Yes,2024
2,Guadalupe/16th Street,Missing Benches,CapMetro,SR23000219,Request bench installation at Guadalupe/16th Street,Open,2024-04-03,,739,2.0246575342465754,Yes,2024
2,Guadalupe/16th Street,Missing Benches,CapMetro,SR23000262,Request bench installation at Guadalupe/16th Street,Open,2024-04-12,,730,2.0,Yes,2024
2,Guadalupe/16th Street,Missing Benches,CapMetro,SR23000177,Request bench installation at Guadalupe/16th Street,Open,2024-05-23,,689,1.8876712328767122,Yes,2024
2,Guadalupe/16th Street,Missing Benches,CapMetro,SR23000168,No benches at Guadalupe/16th Street bus stop,Open,2024-07-03,,648,1.7753424657534247,Yes,2024
2,Guadalupe/16th Street,Missing Benches,CapMetro,SR23000235,Missing seating at Guadalupe/16th Street transit stop,Open,2024-07-07,,644,1.7643835616438357,Yes,2024
2,Guadalupe/16th Street,Missing Benches,CapMetro,SR23000194,No benches at Guadalupe/16th Street bus stop,Open,2024-07-18,,633,1.7342465753424658,Yes,2024
2,Guadalupe/16th Street,Missing Benches,CapMetro,SR23000275,No benches at Guadalupe/16th Street bus stop,Open,2024-08-16,,604,1.6547945205479453,Yes,2024
2,Guadalupe/16th Street,Missing Benches,CapMetro,SR23000251,Missing seating at Guadalupe/16th Street transit stop,Open,2024-09-13,,576,1.5780821917808219,Yes,2024
2,Guadalupe/16th Street,Missing Benches,CapMetro,SR23000231,Request bench installation at Guadalupe/16th Street,Open,2024-09-18,,571,1.5643835616438355,Yes,2024
2,Guadalupe/16th Street,Missing Benches,CapMetro,SR23000250,Missing seating at Guadalupe/16th Street transit stop,Open,2024-11-11,,517,1.4164383561643836,Yes,2024
2,Guadalupe/16th Street,Missing Benches,CapMetro,SR23000249,Request bench installation at Guadalupe/16th Street,Closed,2024-11-18,2024-11-18,0,0.0,No,2024
2,Guadalupe/16th Street,Missing Benches,CapMetro,SR23000248,No benches at Guadalupe/16th Street bus stop,Open,2025-04-07,,370,1.0136986301369864,Yes,2025
2,Guadalupe/16th Street,Missing Benches,CapMetro,SR23000203,No benches at Guadalupe/16th Street bus stop,Open,2025-05-13,,334,0.915068493150685,Yes,2025
2,Guadalupe/16th Street,Missing Benches,CapMetro,SR23000181,Missing seating at Guadalupe/16th Street transit stop,Open,2025-05-25,,322,0.8821917808219178,Yes,2025
2,Guadalupe/16th Street,Missing Benches,CapMetro,SR23000234,No benches at Guadalupe/16th Street bus stop,Open,2025-05-31,,316,0.8657534246575342,Yes,2025
2,Guadalupe/16th Street,Missing Benches,CapMetro,SR23000153,Missing seating at Guadalupe/16th Street transit stop,Closed,2025-06-21,2025-06-21,0,0.0,No,2025
2,Guadalupe/16th Street,Missing Benches,CapMetro,SR23000188,No benches at Guadalupe/16th Street bus stop,Open,2025-07-17,,269,0.736986301369863,Yes,2025
2,Guadalupe/16th Street,Missing Benches,CapMetro,SR23000213,Missing seating at Guadalupe/16th Street transit stop,Open,2025-11-02,,161,0.4410958904109589,Yes,2025
2,Guadalupe/16th Street,Missing Benches,CapMetro,SR23000142,Missing seating at Guadalupe/16th Street transit stop,Closed,2025-11-20,2025-11-20,0,0.0,No,2025
2,Guadalupe/16th Street,Missing Benches,CapMetro,SR23000268,Request bench installation at Guadalupe/16th Street,Open,2025-11-25,,138,0.3780821917808219,Yes,2025
2,Guadalupe/16th Street,Missing Benches,CapMetro,SR23000254,Request bench installation at Guadalupe/16th Street,Open,2026-01-18,,84,0.23013698630136986,Yes,2026
2,Guadalupe/16th Street,Missing Benches,CapMetro,SR23000229,No benches at Guadalupe/16th Street bus stop,Open,2026-01-28,,74,0.20273972602739726,Yes,2026
2,Guadalupe/16th Street,Missing Benches,CapMetro,SR23000160,Missing seating at Guadalupe/16th Street transit stop,Open,2026-03-25,,18,0.049315068493150684,Yes,2026
2,Guadalupe/16th Street,Missing Shelter,CapMetro,SR23000211,Bus stop at Guadalupe/16th Street missing shelter - riders exposed to weather,Open,2023-01-19,,1179,3.23013698630137,No,2023
2,Guadalupe/16th Street,Missing Shelter,CapMetro,SR23000159,Request shelter installation at Guadalupe/16th Street,Closed,2023-01-25,2023-01-25,0,0.0,No,2023
2,Guadalupe/16th Street,Missing Shelter,CapMetro,SR23000278,Request shelter installation at Guadalupe/16th Street,Open,2023-01-31,,1167,3.197260273972603,Yes,2023
2,Guadalupe/16th Street,Missing Shelter,CapMetro,SR23000162,Transit stop Guadalupe/16th Street needs shelter for rider protection,Open,2023-03-09,,1130,3.095890410958904,Yes,2023
2,Guadalupe/16th Street,Missing Shelter,CapMetro,SR23000258,No shelter at Guadalupe/16th Street transit stop,Open,2023-03-21,,1118,3.063013698630137,Yes,2023
2,Guadalupe/16th Street,Missing Shelter,CapMetro,SR23000274,Bus stop at Guadalupe/16th Street missing shelter - riders exposed to weather,Closed,2023-04-08,2023-04-08,0,0.0,No,2023
2,Guadalupe/16th Street,Missing Shelter,CapMetro,SR23000171,Transit stop Guadalupe/16th Street needs weather shelter,Open,2023-04-20,,1088,2.9808219178082194,Yes,2023
2,Guadalupe/16th Street,Missing Shelter,CapMetro,SR23000185,Request shelter installation at Guadalupe/16th Street,Open,2023-06-05,,1042,2.8547945205479452,Yes,2023
2,Guadalupe/16th Street,Missing Shelter,CapMetro,SR23000191,Request shelter installation at Guadalupe/16th Street,Open,2023-06-17,,1030,2.8219178082191783,Yes,2023
2,Guadalupe/16th Street,Missing Shelter,CapMetro,SR23000196,No weather protection at Guadalupe/16th Street transit stop,Open,2023-06-19,,1028,2.8164383561643835,Yes,2023
2,Guadalupe/16th Street,Missing Shelter,CapMetro,SR23000163,Transit stop Guadalupe/16th Street needs weather shelter,Open,2023-06-22,,1025,2.808219178082192,Yes,2023
2,Guadalupe/16th Street,Missing Shelter,CapMetro,SR23000236,Request shelter installation at Guadalupe/16th Street,Open,2023-07-03,,1014,2.778082191780822,Yes,2023
2,Guadalupe/16th Street,Missing Shelter,CapMetro,SR23000144,Bus stop at Guadalupe/16th Street missing shelter - riders exposed to weather,Open,2023-07-14,,1003,2.747945205479452,Yes,2023
2,Guadalupe/16th Street,Missing Shelter,CapMetro,SR23000176,Bus stop at Guadalupe/16th Street missing shelter - riders exposed to weather,Open,2023-07-24,,993,2.7205479452054795,Yes,2023
2,Guadalupe/16th Street,Missing Shelter,CapMetro,SR23000242,Transit stop Guadalupe/16th Street needs shelter for rider protection,Open,2023-07-30,,987,2.7041095890410958,Yes,2023
2,Guadalupe/16th Street,Missing Shelter,CapMetro,SR23000155,Transit stop Guadalupe/16th Street needs shelter for rider protection,Open,2023-08-09,,977,2.6767123287671235,Yes,2023
2,Guadalupe/16th Street,Missing Shelter,CapMetro,SR23000143,Request shelter installation at Guadalupe/16th Street,Closed,2023-09-15,2023-09-15,0,0.0,No,2023
2,Guadalupe/16th Street,Missing Shelter,CapMetro,SR23000264,Transit stop Guadalupe/16th Street needs shelter for rider protection,Open,2023-10-02,,923,2.5287671232876714,Yes,2023
2,Guadalupe/16th Street,Missing Shelter,CapMetro,SR23000261,No shelter at Guadalupe/16th Street transit stop,Open,2023-10-06,,919,2.5178082191780824,Yes,2023
2,Guadalupe/16th Street,Missing Shelter,CapMetro,SR23000182,Bus stop at Guadalupe/16th Street missing shelter - riders exposed to weather,Open,2023-10-13,,912,2.4986301369863013,Yes,2023
2,Guadalupe/16th Street,Missing Shelter,CapMetro,SR23000246,Bus stop at Guadalupe/16th Street missing shelter - riders exposed to weather,Closed,2023-11-01,2023-11-01,0,0.0,No,2023
2,Guadalupe/16th Street,Missing Shelter,CapMetro,SR23000152,Bus stop at Guadalupe/16th Street missing shelter - riders exposed to weather,Open,2023-11-12,,882,2.4164383561643836,Yes,2023
2,Guadalupe/16th Street,Missing Shelter,CapMetro,SR23000277,Transit stop Guadalupe/16th Street needs shelter for rider protection,Open,2023-11-28,,866,2.372602739726027,Yes,2023
2,Guadalupe/16th Street,Missing Shelter,CapMetro,SR23000166,No weather protection at Guadalupe/16th Street transit stop,Open,2023-12-13,,851,2.3315068493150686,Yes,2023
2,Guadalupe/16th Street,Missing Shelter,CapMetro,SR23000207,No shelter at Guadalupe/16th Street transit stop,Open,2023-12-17,,847,2.3205479452054796,Yes,2023
2,Guadalupe/16th Street,Missing Shelter,CapMetro,SR23000226,Bus stop at Guadalupe/16th Street missing shelter - riders exposed to weather,Closed,2023-12-18,2023-12-18,0,0.0,No,2023
2,Guadalupe/16th Street,Missing Shelter,CapMetro,SR23000260,Transit stop Guadalupe/16th Street needs shelter for rider protection,Closed,2024-01-05,2024-01-05,0,0.0,No,2024
2,Guadalupe/16th Street,Missing Shelter,CapMetro,SR23000186,Bus stop at Guadalupe/16th Street missing shelter - riders exposed to weather,Open,2024-02-07,,795,2.1780821917808217,Yes,2024
2,Guadalupe/16th Street,Missing Shelter,CapMetro,SR23000212,Transit stop Guadalupe/16th Street needs shelter for rider protection,Open,2024-02-07,,795,2.1780821917808217,Yes,2024
2,Guadalupe/16th Street,Missing Shelter,CapMetro,SR23000200,Request shelter installation at Guadalupe/16th Street,Open,2024-03-16,,757,2.073972602739726,Yes,2024
2,Guadalupe/16th Street,Missing Shelter,CapMetro,SR23000183,Bus stop at Guadalupe/16th Street missing shelter - riders exposed to weather,Open,2024-03-26,,747,2.0465753424657533,Yes,2024
2,Guadalupe/16th Street,Missing Shelter,CapMetro,SR23000145,Request shelter installation at Guadalupe/16th Street,Open,2024-04-04,,738,2.021917808219178,Yes,2024
2,Guadalupe/16th Street,Missing Shelter,CapMetro,SR23000271,Bus stop at Guadalupe/16th Street missing shelter - riders exposed to weather,Open,2024-04-16,,726,1.989041095890411,Yes,2024
2,Guadalupe/16th Street,Missing Shelter,CapMetro,SR23000216,No shelter at Guadalupe/16th Street transit stop,Closed,2024-04-27,2024-04-27,0,0.0,No,2024
2,Guadalupe/16th Street,Missing Shelter,CapMetro,SR23000157,Bus stop at Guadalupe/16th Street missing shelter - riders exposed to weather,Open,2024-05-12,,700,1.917808219178082,Yes,2024
2,Guadalupe/16th Street,Missing Shelter,CapMetro,SR23000158,Request shelter installation at Guadalupe/16th Street,Open,2024-06-02,,679,1.8602739726027397,Yes,2024
2,Guadalupe/16th Street,Missing Shelter,CapMetro,SR23000230,Bus stop at Guadalupe/16th Street missing shelter - riders exposed to weather,Open,2024-06-17,,664,1.819178082191781,Yes,2024
2,Guadalupe/16th Street,Missing Shelter,CapMetro,SR23000179,Transit stop Guadalupe/16th Street needs shelter for rider protection,Open,2024-06-28,,653,1.789041095890411,Yes,2024
2,Guadalupe/16th Street,Missing Shelter,CapMetro,SR23000202,No shelter at Guadalupe/16th Street transit stop,Closed,2024-08-05,2024-08-05,0,0.0,No,2024
2,Guadalupe/16th Street,Missing Shelter,CapMetro,SR23000233,Transit stop Guadalupe/16th Street needs shelter for rider protection,Open,2024-08-11,,609,1.6684931506849314,Yes,2024
2,Guadalupe/16th Street,Missing Shelter,CapMetro,SR23000265,Request shelter installation at Guadalupe/16th Street,Open,2024-08-14,,606,1.6602739726027398,Yes,2024
2,Guadalupe/16th Street,Missing Shelter,CapMetro,SR23000192,No shelter at Guadalupe/16th Street transit stop,Open,2024-09-08,,581,1.5917808219178082,Yes,2024
2,Guadalupe/16th Street,Missing Shelter,CapMetro,SR23000197,No shelter at Guadalupe/16th Street transit stop,Open,2024-09-19,,570,1.5616438356164384,Yes,2024
2,Guadalupe/16th Street,Missing Shelter,CapMetro,SR23000266,Transit stop Guadalupe/16th Street needs weather shelter,Open,2024-09-27,,562,1.5397260273972602,Yes,2024
2,Guadalupe/16th Street,Missing Shelter,CapMetro,SR23000178,No shelter at Guadalupe/16th Street transit stop,Open,2024-10-01,,558,1.5287671232876712,Yes,2024
2,Guadalupe/16th Street,Missing Shelter,CapMetro,SR23000195,Bus stop at Guadalupe/16th Street missing shelter - riders exposed to weather,Open,2024-10-05,,554,1.5178082191780822,Yes,2024
2,Guadalupe/16th Street,Missing Shelter,CapMetro,SR23000259,No shelter at Guadalupe/16th Street transit stop,Open,2024-10-29,,530,1.452054794520548,Yes,2024
2,Guadalupe/16th Street,Missing Shelter,CapMetro,SR23000208,Transit stop Guadalupe/16th Street needs shelter for rider protection,Open,2024-12-09,,489,1.3397260273972602,Yes,2024
2,Guadalupe/16th Street,Missing Shelter,CapMetro,SR23000253,Request shelter installation at Guadalupe/16th Street,Open,2025-01-07,,460,1.2602739726027397,Yes,2025
2,Guadalupe/16th Street,Missing Shelter,CapMetro,SR23000154,Request shelter installation at Guadalupe/16th Street,Open,2025-02-19,,417,1.1424657534246576,Yes,2025
2,Guadalupe/16th Street,Missing Shelter,CapMetro,SR23000243,Transit stop Guadalupe/16th Street needs weather shelter,Open,2025-03-05,,403,1.104109589041096,Yes,2025
